Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"56006","1","2019-07-19 14:09:49","0","15","<dataset><regression><statistics><data><bigdata>","1",""
"56012","1","2019-07-19 14:29:01","2","84","<machine-learning><explainable-ai>","2","1"
"56013","1","2019-07-19 14:30:16","1","996","<machine-learning><python><scikit-learn><decision-trees>","2","1"
"56014","1","2019-07-19 14:31:04","0","1013","<machine-learning><nlp><spacy>","1",""
"56016","1","2019-07-19 14:52:35","1","67","<python><data><data-analysis><interpolation>","0",""
"56017","1","2019-07-19 14:58:50","-1","33","<data>","1",""
"56021","1","2019-07-19 16:35:33","1","108","<keras><gpu>","1",""
"56030","1","2019-07-19 19:30:16","1","155","<machine-learning><classification><data><class-imbalance>","0",""
"56033","1","2019-07-19 19:38:11","0","37","<classification><nlp><dataset>","1",""
"56035","1","2019-07-19 20:17:25","0","348","<machine-learning><python><xgboost><forecasting>","1",""
"56038","1","2019-07-19 22:58:54","0","351","<neural-network><keras><tensorflow><cnn><gpu>","0",""
"56039","1","2019-07-19 23:08:56","1","108","<neural-network><deep-learning><cnn><autoencoder><hyperparameter-tuning>","0",""
"56041","1","2019-07-20 01:09:48","1","84","<machine-learning><gradient-descent><boosting>","0",""
"56042","1","2019-07-20 01:12:13","1","24","<r><xgboost><gbm>","0",""
"56045","1","2019-07-20 02:25:11","0","20","<machine-learning><deep-learning><classification>","1",""
"56047","1","2019-07-20 03:57:34","1","62","<classification><regression><predictive-modeling><markov>","2",""
"56049","1","2019-07-20 06:07:21","0","50","<deep-learning><loss-function><backpropagation><softmax>","2",""
"56050","1","2019-07-20 06:08:23","1","64","<logistic-regression><feature-engineering><feature-construction>","1","2"
"56053","1","2019-07-20 08:06:54","6","580","<python><deep-learning><reinforcement-learning><q-learning><openai-gym>","1","1"
"56054","1","2019-07-20 08:58:49","1","39","<classification><data-mining>","0",""
"56056","1","2019-07-20 09:41:33","0","32","<dataset><statistics><bigdata><data-science-model>","1",""
"56058","1","2019-07-20 13:09:44","0","23","<machine-learning><boosting><ensemble>","1",""
"56062","1","2019-07-20 15:40:58","0","43","<machine-learning><clustering><recommender-system><k-means>","3",""
"56066","1","2019-07-20 17:11:32","0","33","<machine-learning><python><neural-network><autoencoder><image-preprocessing>","0",""
"56071","1","2019-07-20 18:55:06","1","124","<machine-learning><nlp><word2vec>","1",""
"56077","1","2019-07-20 22:03:38","1","83","<machine-learning><python><feature-selection><random-forest><kaggle>","1","1"
"56081","1","2019-07-21 04:01:11","0","15","<machine-learning><deep-learning><statistics><metric><bayesian>","1",""
"56084","1","2019-07-21 05:14:43","1","41","<dataset><feature-selection>","1",""
"56087","1","2019-07-21 07:17:49","1","352","<neural-network><keras><cnn>","1",""
"56089","1","2019-07-21 10:07:22","1","905","<python>","1",""
"56090","1","2019-07-21 10:15:05","3","439","<encoding>","3","1"
"56093","1","2019-07-21 10:53:34","0","46","<python><clustering><geospatial>","1",""
"56094","1","2019-07-21 11:35:52","2","1971","<scikit-learn><recommender-system><cosine-distance><movielens>","1",""
"56098","1","2019-07-21 12:16:36","1","86","<machine-learning><boosting><ensemble-learning>","1","1"
"56101","1","2019-07-21 12:39:44","0","91","<python><neural-network><scikit-learn><cross-validation><numpy>","1",""
"56108","1","2019-07-21 15:18:58","2","71","<cross-validation>","2",""
"56109","1","2019-07-21 15:40:41","0","54","<cross-validation><training>","2",""
"56110","1","2019-07-21 15:41:25","1","1832","<deep-learning><keras><tensorflow><convnet><convolution>","1","1"
"56111","1","2019-07-21 15:52:33","3","72","<machine-learning><python><scikit-learn><class-imbalance>","1","1"
"56112","1","2019-07-21 15:53:27","1","35","<data-cleaning><feature-engineering>","1",""
"56116","1","2019-07-21 17:42:25","1","457","<deep-learning><reinforcement-learning><q-learning>","1",""
"45782","1","2019-02-17 13:41:11","1","15","<lstm>","0",""
"45785","1","2019-02-19 00:44:44","3","161","<machine-learning><deep-learning><training><noise>","0",""
"45793","1","2019-02-19 06:10:09","2","69","<cnn><image-recognition><kernel>","2","0"
"45797","1","2019-02-19 07:45:48","1","43","<python><nlp>","1",""
"45799","1","2019-02-19 08:55:23","2","4234","<python><pandas>","2",""
"45803","1","2019-02-19 10:08:50","0","1927","<lstm>","1",""
"45805","1","2019-02-19 11:28:45","2","448","<neural-network><convnet>","0","2"
"45807","1","2019-02-19 12:08:37","2","80","<python><time-series><machine-learning-model><forecast><forecasting>","1","1"
"45809","1","2019-02-19 12:15:33","1","38","<machine-learning><forecast><forecasting>","0",""
"45810","1","2019-02-19 12:48:19","5","2057","<python><scikit-learn><cross-validation><gridsearchcv>","1","1"
"45813","1","2019-02-19 13:20:00","1","207","<machine-learning><outlier><boosting>","1",""
"45815","1","2019-02-19 13:38:12","0","44","<machine-learning><cnn><matrix>","1",""
"45821","1","2019-02-19 15:26:12","2","149","<data-mining><pandas><svm><numpy>","2",""
"45822","1","2019-02-19 15:28:47","0","613","<lstm><supervised-learning>","1",""
"45827","1","2019-02-19 16:28:15","2","2078","<finance>","2","1"
"45831","1","2019-02-19 17:43:28","1","307","<python><scikit-learn><logistic-regression>","2",""
"45833","1","2019-02-19 19:34:19","6","5205","<python><keras><cnn><image-classification>","1","3"
"45834","1","2019-02-19 20:01:13","1","85","<machine-learning><time-series><statistics><lstm><forecasting>","0","2"
"45836","1","2019-02-19 21:06:12","1","87","<machine-learning><deep-learning><text-mining><ocr>","0","1"
"45837","1","2019-02-19 16:33:09","1","720","<deep-learning><lstm><xgboost>","1",""
"45839","1","2019-02-19 22:09:02","1","87","<python><data-mining><k-means>","1",""
"45846","1","2019-02-20 03:19:07","1","48","<machine-learning><data><accuracy>","1",""
"45849","1","2019-02-20 04:31:49","1","86","<machine-learning><dataset><training>","2",""
"45850","1","2019-02-20 04:47:51","1","140","<dataset>","1",""
"45854","1","2019-02-20 06:19:42","7","3406","<python><text-mining>","2","2"
"45856","1","2019-02-20 06:30:01","4","735","<machine-learning><python><nlp><nltk><regex>","3","2"
"45858","1","2019-02-20 07:50:29","0","115","<machine-learning><tensorflow><opencv>","1",""
"45860","1","2019-02-20 08:31:47","3","1702","<machine-learning><classification><cross-validation><pca><smote>","1",""
"45862","1","2019-02-20 08:56:10","0","113","<machine-learning><machine-learning-model><convolution><image-size><image>","1",""
"45863","1","2019-02-20 09:33:29","1","42","<deep-learning><cnn><rnn><ocr>","1",""
"45864","1","2019-02-20 10:07:10","1","981","<keras><loss-function>","1",""
"45865","1","2019-02-20 10:39:04","1","76","<predictive-modeling><regression><statistics>","1",""
"45867","1","2019-02-20 10:44:55","2","1527","<python><keras><time-series><lstm><recurrent-neural-net>","1",""
"45872","1","2019-02-20 11:37:58","5","212","<machine-learning><text-mining><feature-extraction><word-embeddings>","3",""
"45873","1","2019-02-20 12:12:54","0","81","<python><scikit-learn><predictive-modeling><prediction><machine-learning-model>","1",""
"45874","1","2019-02-20 12:18:28","0","63","<python><deep-learning><keras><tensorflow><nlp>","1",""
"45875","1","2019-02-20 12:29:20","2","401","<keras>","1",""
"45879","1","2019-02-20 13:08:36","3","704","<seaborn>","0","1"
"45881","1","2019-02-20 13:57:35","2","1583","<cross-validation><encoding>","1","1"
"45882","1","2019-02-20 14:15:55","2","1909","<time-series><lstm><scalability>","1",""
"45883","1","2019-02-20 14:21:43","1","77","<training><named-entity-recognition><labels>","1",""
"45885","1","2019-02-20 14:34:56","1","102","<machine-learning><multiclass-classification><nltk>","0",""
"45888","1","2019-02-20 14:48:45","1","18","<image-preprocessing>","0",""
"45889","1","2019-02-20 14:54:14","1","453","<deep-learning><tensorflow><cnn><object-detection>","1","2"
"45893","1","2019-02-20 15:31:25","3","2051","<keras><tensorflow>","1","2"
"45897","1","2019-02-20 15:50:30","2","219","<python><neural-network><keras><tensorflow><regression>","0",""
"45900","1","2019-02-20 16:38:05","13","13987","<python><scikit-learn><data-cleaning><normalization>","2","8"
"45902","1","2019-02-20 17:06:28","2","388","<r><time-series><forecast><data-analysis>","2",""
"64278","1","2019-12-05 15:14:15","3","2841","<machine-learning><neural-network><cnn>","3","1"
"64279","1","2019-12-05 15:27:50","0","141","<pca><orange>","0","1"
"64280","1","2019-12-05 15:49:05","1","43","<recommender-system><aws>","1",""
"64285","1","2019-12-05 17:25:30","2","19","<deep-learning><classification><ensemble-modeling><distribution>","0",""
"64286","1","2019-12-05 17:35:06","1","301","<machine-learning><neural-network><cnn><image-classification>","1",""
"64289","1","2019-12-05 18:47:32","1","57","<image-classification><decision-trees>","2",""
"64290","1","2019-12-05 18:49:45","2","114","<machine-learning><python><time-series><unsupervised-learning><anomaly-detection>","1","1"
"64291","1","2019-12-05 18:50:35","0","249","<keras><tensorflow><machine-learning-model><audio-recognition>","0",""
"64294","1","2019-12-05 19:16:41","2","186","<machine-learning><neural-network><cnn><overfitting><regularization>","2",""
"64297","1","2019-12-05 21:13:20","1","26","<time-series><variance>","0",""
"64298","1","2019-12-05 21:35:21","1","15","<tableau>","0",""
"64302","1","2019-12-05 22:37:13","11","335","<feature-scaling>","6","6"
"64304","1","2019-12-06 00:22:55","1","11","<efficiency>","0",""
"64305","1","2019-12-06 00:59:07","1","381","<python><xgboost><lime>","0",""
"64307","1","2019-12-06 02:02:43","0","31","<regression><data><correlation><data-analysis><excel>","0",""
"64309","1","2019-12-06 03:01:30","1","29","<python>","0",""
"64310","1","2019-12-06 03:01:57","0","76","<time-series><supervised-learning>","1","1"
"64312","1","2019-12-06 04:08:43","4","39","<dataset><deep-network>","1","2"
"64314","1","2019-12-06 06:02:30","1","749","<python><metric>","1",""
"64315","1","2019-12-06 06:07:37","0","37","<deep-learning><image-classification><computer-vision>","2",""
"64317","1","2019-12-06 06:28:12","1","25","<machine-learning><neural-network><backpropagation><numpy>","0",""
"64323","1","2019-12-06 10:59:04","0","4610","<nlp><bert>","2",""
"64325","1","2019-12-06 11:33:12","3","84","<machine-learning><xgboost><boosting>","0",""
"64326","1","2019-12-06 11:50:33","1","1730","<keras><tensorflow><sequence-to-sequence><bert><machine-translation>","1","1"
"64332","1","2019-12-06 13:48:21","1","547","<python><tsne>","2",""
"64338","1","2019-12-06 15:44:04","2","66","<machine-learning><neural-network><keras><lstm>","0",""
"64339","1","2019-12-06 15:56:46","1","17","<python><topic-model><lda>","0",""
"64340","1","2019-12-06 16:16:56","4","237","<machine-learning><neural-network><cnn><interpretation>","1",""
"64343","1","2019-12-06 16:44:25","2","32","<machine-learning><unsupervised-learning><supervised-learning><semi-supervised-learning>","1",""
"64345","1","2019-12-06 17:13:23","2","54","<deep-learning><cnn><model-selection>","3","1"
"64346","1","2019-12-06 17:32:44","1","8","<variance>","0",""
"64349","1","2019-12-06 18:10:06","0","136","<xgboost><recommender-system>","0",""
"64351","1","2019-12-06 18:27:50","1","61","<machine-learning><neural-network><cnn><image-classification>","1",""
"64353","1","2019-12-06 19:08:04","3","86","<clustering><k-means>","2",""
"64355","1","2019-12-06 20:13:09","1","248","<machine-learning><nlp><sentiment-analysis><nltk><classifier>","2",""
"64358","1","2019-12-06 22:27:22","5","66","<machine-learning><recommender-system><evaluation><information-retrieval><cosine-distance>","1",""
"64363","1","2019-12-07 06:47:28","0","133","<machine-learning><python><neural-network><keras><tensorflow>","2","2"
"64364","1","2019-12-07 08:12:22","2","23","<regression><computer-vision><objective-function>","0",""
"64365","1","2019-12-07 10:14:02","0","39","<dataset><cross-validation><matlab>","1",""
"64373","1","2019-12-07 14:08:10","1","39","<dataset><class-imbalance><smote>","1",""
"64374","1","2019-12-07 14:35:18","0","24","<machine-learning><python><dataset>","1",""
"64376","1","2019-12-07 15:07:22","1","39","<machine-learning><scikit-learn><svm><metric><auc>","0",""
"64377","1","2019-12-07 15:28:30","0","18","<machine-learning><linear-regression>","1",""
"64378","1","2019-12-07 15:36:35","0","223","<r><regression><predictive-modeling><logistic-regression><data-science-model>","2",""
"64381","1","2019-12-07 15:43:47","4","45","<evaluation><information-retrieval><ranking>","1","1"
"64383","1","2019-12-07 16:23:28","1","63","<python><scikit-learn><visualization><decision-trees>","2","1"
"56126","1","2019-07-21 21:56:34","1","196","<python><neural-network><keras><tensorflow><sequence-to-sequence>","0",""
"56129","1","2019-07-22 00:37:37","1","43","<scikit-learn><learning-to-rank>","1",""
"56130","1","2019-07-22 01:22:56","1","18","<autoencoder><gan><generative-models><markov>","0",""
"56135","1","2019-07-22 06:24:00","1","32","<classification><statistics>","1","1"
"56136","1","2019-07-22 07:13:53","0","376","<python><deep-learning><keras><lstm>","1",""
"56137","1","2019-07-22 07:44:56","0","35","<feature-selection><feature-engineering><data-science-model>","1","1"
"56139","1","2019-07-22 08:55:00","1","130","<machine-learning>","4","1"
"56142","1","2019-07-22 09:31:57","1","265","<machine-learning><preprocessing>","2",""
"56144","1","2019-07-22 09:54:45","1","28","<machine-learning><reinforcement-learning><q-learning><policy-gradients><actor-critic>","1",""
"56145","1","2019-07-22 10:11:13","2","103","<neural-network><metric><machine-translation><transformer>","0",""
"56150","1","2019-07-22 10:48:15","0","45","<classification><algorithms><supervised-learning>","2",""
"56152","1","2019-07-22 12:01:53","3","102","<machine-learning><pandas><correlation>","1",""
"56153","1","2019-07-22 12:08:52","0","30","<machine-learning><boosting><ensemble-learning>","1",""
"56154","1","2019-07-22 13:11:25","2","257","<semi-supervised-learning>","0","1"
"56155","1","2019-07-22 13:18:50","1","931","<optimization><scipy>","1",""
"56156","1","2019-07-22 13:35:10","0","310","<machine-learning><classification><nlp><spacy>","1","1"
"56163","1","2019-07-22 14:24:54","13","373","<machine-learning><metric><distance><linear-algebra><mathematics>","1","2"
"56165","1","2019-07-22 14:35:26","0","197","<machine-learning><natural-language-process><data-analysis><cosine-distance>","1",""
"56167","1","2019-07-22 14:44:54","3","46","<recommender-system>","0","1"
"56170","1","2019-07-22 16:21:19","3","354","<multiclass-classification><multilabel-classification>","1",""
"56171","1","2019-07-22 16:36:03","1","997","<deep-learning><keras><tensorflow><cnn><convnet>","2","0"
"56178","1","2019-07-22 18:01:31","5","328","<machine-learning><python><classification><dataset><xgboost>","2","2"
"56183","1","2019-07-22 19:37:14","0","58","<python><neural-network>","0","2"
"56186","1","2019-07-22 20:23:50","0","649","<machine-learning><python><clustering><unsupervised-learning><feature-scaling>","1",""
"56193","1","2019-07-23 01:09:44","0","306","<neural-network><deep-learning><optimization><gan><generative-models>","2",""
"56194","1","2019-07-23 01:41:38","1","10","<python><preprocessing><natural-language-process>","0",""
"56195","1","2019-07-23 01:54:44","2","50","<machine-learning><deep-learning>","0","1"
"56196","1","2019-07-23 03:11:39","1","678","<keras><evaluation><gan><inception>","0",""
"56197","1","2019-07-23 03:24:59","1","33","<machine-learning><dataset><data><data-cleaning><feature-scaling>","0","1"
"56198","1","2019-07-23 03:33:24","1","19","<machine-learning><python><nlp><nltk><topic-model>","0","1"
"56202","1","2019-07-23 03:50:45","0","35","<python><neural-network><deep-learning><cnn><pytorch>","1",""
"56204","1","2019-07-23 05:18:59","2","40","<nlp>","2",""
"56209","1","2019-07-23 06:08:56","1","201","<machine-learning><statistics><data-cleaning><data-wrangling>","3",""
"56210","1","2019-07-23 06:11:18","1","336","<neural-network><deep-learning><reinforcement-learning>","1",""
"56215","1","2019-07-23 07:09:00","2","867","<neural-network><deep-learning>","2",""
"56217","1","2019-07-23 07:41:44","0","28","<deep-learning><time-series><hyperparameter-tuning>","1",""
"56220","1","2019-07-23 08:17:29","1","109","<machine-learning><neural-network><cost-function>","0","1"
"56221","1","2019-07-23 08:23:05","1","10","<cnn><autoencoder>","0",""
"56226","1","2019-07-23 10:08:15","1","122","<machine-learning><deep-learning><classification><nlp>","1",""
"56227","1","2019-07-23 10:16:56","0","98","<neural-network><keras><regression>","1",""
"56230","1","2019-07-23 11:02:46","1","31","<predictive-modeling><random-forest>","0",""
"56234","1","2019-07-23 11:51:40","0","101","<clustering><unsupervised-learning>","2",""
"45903","1","2019-02-20 17:14:14","2","62","<r><data-cleaning><outlier>","1",""
"45904","1","2019-02-20 17:49:30","4","437","<cnn><convnet><performance><gpu>","1","1"
"45906","1","2019-02-20 18:01:18","1","40","<neural-network><normalization>","0",""
"45907","1","2019-02-20 18:08:59","5","85","<neural-network><deep-learning><keras><data-cleaning>","1","1"
"45914","1","2019-02-20 20:20:35","5","1483","<classification><scikit-learn><clustering><unsupervised-learning><gaussian>","1",""
"45915","1","2019-02-20 21:09:20","3","130","<svm><cross-validation><training><unsupervised-learning><matlab>","1",""
"45916","1","2019-02-20 21:13:45","8","13464","<python><dataset><preprocessing><pytorch>","2","3"
"45919","1","2019-02-20 22:29:12","3","66","<machine-learning><deep-learning><convolution>","1",""
"45922","1","2019-02-20 23:02:27","2","100","<machine-learning><classification><data-mining><pca><dimensionality-reduction>","4",""
"45923","1","2019-02-21 00:16:14","3","99","<churn>","1",""
"45924","1","2019-02-21 00:28:36","3","173","<machine-learning><statistics>","1",""
"45930","1","2019-02-21 01:33:15","2","31","<python><data-mining><predictive-modeling><feature-extraction>","0",""
"45933","1","2019-02-21 02:41:10","3","271","<neural-network><keras><tensorflow>","1",""
"45936","1","2019-02-21 05:02:02","2","54","<deep-learning><cross-validation><training><loss-function>","0",""
"45937","1","2019-02-21 06:08:40","3","404","<python><pandas><numpy><dataframe><data-wrangling>","2",""
"45940","1","2019-02-21 10:18:13","2","1219","<python><csv>","1",""
"45941","1","2019-02-21 10:25:07","2","263","<keras><nlp><word-embeddings><attention-mechanism>","0",""
"45942","1","2019-02-21 10:25:29","2","744","<neural-network><convolution>","2","1"
"45943","1","2019-02-21 10:36:20","3","49","<pandas><bigdata><databases><sql>","1",""
"45944","1","2019-02-21 10:38:13","3","456","<jupyter><google><cloud>","1",""
"45947","1","2019-02-21 11:26:58","2","86","<machine-learning><python><neural-network><classification><r>","3",""
"45950","1","2019-02-21 12:26:55","1","226","<python><neural-network><deep-learning><reinforcement-learning><policy-gradients>","1","1"
"45954","1","2019-02-21 13:58:59","2","2266","<python><deep-learning><keras><regression><matplotlib>","2",""
"45957","1","2019-02-21 14:17:38","1","55","<machine-learning><neural-network><predictive-modeling>","1",""
"45959","1","2019-02-21 14:29:08","1","41","<reinforcement-learning><online-learning>","0","2"
"45960","1","2019-02-21 14:38:33","2","1614","<computer-vision><3d-reconstruction>","2","1"
"45963","1","2019-02-21 14:51:23","3","1234","<classification><regression><algorithms>","0",""
"45964","1","2019-02-21 15:09:01","3","585","<machine-learning><.net>","2","1"
"45965","1","2019-02-21 15:24:11","1","46","<machine-learning><python><neural-network>","0",""
"45968","1","2019-02-21 16:03:39","1","30","<dataset><cnn>","1",""
"45969","1","2019-02-21 16:25:05","1","36","<machine-learning><deep-learning><keras><autoencoder>","1","0"
"45970","1","2019-02-21 16:43:29","1","251","<machine-learning><r><random-forest><predictor-importance>","1",""
"45971","1","2019-02-21 16:51:53","1","2093","<python><neural-network><keras><nlp>","0",""
"45974","1","2019-02-21 18:39:20","4","3772","<classification><evaluation><binary>","1","2"
"64388","1","2019-12-07 20:44:59","3","157","<multiclass-classification>","1",""
"64389","1","2019-12-07 23:30:07","0","47","<machine-learning><regression>","1",""
"64392","1","2019-12-08 02:18:00","3","400","<python><scikit-learn><linear-regression><multilabel-classification>","0","1"
"64393","1","2019-12-08 04:34:18","1","39","<python><scikit-learn><random-forest><hyperparameter-tuning><grid-search>","1",""
"64394","1","2019-12-08 04:35:46","1","686","<machine-learning><r><feature-selection><linear-regression><collinearity>","1","3"
"64396","1","2019-12-08 06:20:18","1","64","<machine-learning><classification>","0",""
"64400","1","2019-12-08 07:54:51","1","137","<machine-learning><classification><feature-engineering><recommender-system>","1",""
"64401","1","2019-12-08 08:19:39","0","20","<machine-learning><time-series><regression><statistics><loss-function>","1",""
"64402","1","2019-12-08 08:41:36","1","34","<machine-learning><neural-network><cnn>","0",""
"64403","1","2019-12-08 09:46:47","1","29","<pandas><python-3.x>","1",""
"64412","1","2019-12-08 12:27:19","4","1822","<python><keras><feature-extraction><autoencoder>","1","1"
"64413","1","2019-12-08 12:43:56","0","36","<machine-learning><python><keras><regression>","0",""
"64414","1","2019-12-08 12:48:57","1","278","<keras><tensorflow><matlab>","0",""
"64417","1","2019-12-08 13:30:19","1","26","<machine-learning><svm><math><implementation>","0",""
"64418","1","2019-12-08 13:30:54","1","121","<machine-learning><keras><loss-function>","1",""
"64419","1","2019-12-08 14:08:23","1","17","<neural-network><classification><random-forest><binary><gbm>","0",""
"64422","1","2019-12-08 14:55:50","1","17","<machine-learning><predictive-modeling><logistic-regression><data-science-model>","1",""
"64425","1","2019-12-08 15:16:12","1","40","<machine-learning><neural-network><cnn><overfitting>","1","1"
"64426","1","2019-12-08 15:16:23","2","19","<recurrent-neural-net>","0",""
"64427","1","2019-12-08 15:49:45","2","284","<python><classification><nlp><svm><natural-language-process>","3",""
"64428","1","2019-12-08 16:15:27","1","178","<scikit-learn>","1",""
"64433","1","2019-12-08 17:29:11","3","1512","<deep-learning><tensorflow><recurrent-neural-net><sequence-to-sequence><attention-mechanism>","1","1"
"64435","1","2019-12-08 18:12:23","2","20","<r><missing-data><spss>","0",""
"64436","1","2019-12-08 18:40:46","0","343","<regression><cross-validation>","1",""
"64437","1","2019-12-08 21:10:49","1","42","<classification>","1",""
"64438","1","2019-12-08 22:01:36","1","39","<machine-learning><deep-learning><research>","0",""
"64441","1","2019-12-08 23:17:19","11","8658","<classification><metric><binary>","2","4"
"64444","1","2019-12-09 00:10:55","2","142","<python><nlp><word-embeddings><spacy>","1","1"
"64445","1","2019-12-09 01:29:01","1","13","<python><data><pytorch>","0",""
"64447","1","2019-12-09 05:15:05","2","355","<machine-learning><scikit-learn><cross-validation><model-selection>","2",""
"64450","1","2019-12-09 05:40:54","1","22","<decision-trees>","0",""
"64452","1","2019-12-09 06:37:29","0","156","<rnn><pytorch><c++>","0",""
"64455","1","2019-12-09 08:34:37","3","2369","<python><clustering><k-means><distance>","2","4"
"64459","1","2019-12-09 09:19:08","-1","28","<regression>","1",""
"64460","1","2019-12-09 09:24:28","3","145","<categorical-data><categorical-encoding>","1",""
"64462","1","2019-12-09 09:32:26","1","44","<data-mining><predictive-modeling><unbalanced-classes><class-imbalance>","1",""
"64466","1","2019-12-09 09:49:25","1","50","<machine-learning><deep-learning><classification><nlp><word-embeddings>","3",""
"56238","1","2019-07-23 12:47:48","0","395","<python><pandas>","1",""
"56240","1","2019-07-23 13:04:28","4","69","<cnn><image-classification><supervised-learning><image-recognition>","1","2"
"56246","1","2019-07-23 13:24:05","1","182","<machine-learning><regression><svm><svr>","0","1"
"56248","1","2019-07-23 13:59:36","0","261","<neural-network><scikit-learn><accuracy><overfitting>","1",""
"56250","1","2019-07-23 14:29:08","3","2321","<scikit-learn><decision-trees><class-imbalance>","1","0"
"56252","1","2019-07-23 14:45:23","1","91","<machine-learning><cnn><convolution>","1",""
"56256","1","2019-07-23 15:56:37","0","22","<deep-learning><predictive-modeling><feature-selection><prediction>","1",""
"56262","1","2019-07-23 18:37:26","1","170","<deep-learning><batch-normalization>","1",""
"56263","1","2019-07-23 18:41:44","-1","511","<machine-learning><scikit-learn>","2",""
"56264","1","2019-07-23 19:01:22","1","228","<machine-learning><python><keras><tensorflow>","2",""
"56267","1","2019-07-23 19:23:59","1","125","<deep-learning><cnn><image-classification><unsupervised-learning>","2",""
"56270","1","2019-07-23 19:44:32","1","23","<machine-learning><cross-validation>","0","1"
"56273","1","2019-07-23 19:57:03","4","31","<convnet><convolution>","2","1"
"56275","1","2019-07-23 20:17:40","1","20","<machine-learning><neural-network><numpy><recurrent-neural-net>","0",""
"56276","1","2019-07-23 22:18:28","1","25","<machine-learning><classification><predictive-modeling><logistic-regression><machine-learning-model>","0",""
"56277","1","2019-07-23 22:51:30","1","101","<machine-learning><svm>","2","2"
"56278","1","2019-07-23 23:04:16","1","146","<dataset><statistics><graphs><descriptive-statistics><math>","2",""
"56285","1","2019-07-24 04:51:35","2","327","<machine-learning><xgboost><boosting>","2",""
"56289","1","2019-07-24 06:50:57","0","46","<machine-learning><classification><regression><machine-learning-model>","2",""
"56296","1","2019-07-24 09:25:06","0","54","<anomaly-detection>","1","1"
"56299","1","2019-07-24 10:16:54","2","208","<machine-learning><cross-validation><prediction>","1","3"
"56303","1","2019-07-24 12:27:32","1","79","<reinforcement-learning><openai-gym>","1",""
"56304","1","2019-07-24 12:42:32","1","27","<reinforcement-learning><openai-gym>","1",""
"56307","1","2019-07-24 13:09:38","1","215","<deep-learning><keras><word-embeddings><embeddings>","1",""
"56308","1","2019-07-24 13:10:53","2","346","<reinforcement-learning>","1",""
"56315","1","2019-07-24 14:33:09","0","21","<neural-network>","1",""
"56318","1","2019-07-24 14:56:02","2","47","<machine-learning>","2",""
"56321","1","2019-07-24 15:57:29","4","443","<regression><xgboost><cross-validation><overfitting><metric>","1","2"
"45982","1","2019-02-21 21:13:13","2","463","<python><deep-learning><keras><lstm><rnn>","1",""
"45983","1","2019-02-21 21:23:39","1","235","<machine-learning><classification><scikit-learn><metric><score>","0",""
"45988","1","2019-02-22 00:23:42","2","90","<machine-learning><classification><metric>","1",""
"45989","1","2019-02-22 01:44:51","2","289","<scikit-learn><machine-learning-model>","2",""
"45991","1","2019-02-22 03:50:34","0","17","<deep-learning><keras><convolution>","1",""
"45996","1","2019-02-22 06:42:07","1","55","<feature-engineering><anomaly-detection>","0",""
"45997","1","2019-02-22 06:44:36","0","888","<machine-learning><python><pandas><categorical-data>","1",""
"45999","1","2019-02-22 07:37:11","0","68","<machine-learning><python><deep-learning><recommender-system>","2",""
"46000","1","2019-02-22 07:45:12","1","467","<python><time-series><csv>","1",""
"46001","1","2019-02-22 07:45:24","1","43","<nlp><named-entity-recognition><chatbot>","1","1"
"46002","1","2019-02-22 07:53:48","4","1038","<machine-learning><data-cleaning><categorical-data>","3","1"
"46003","1","2019-02-22 08:12:46","1","223","<machine-learning><r><data-science-model>","1",""
"46006","1","2019-02-22 09:14:02","1","1357","<lstm><multilabel-classification><recurrent-neural-net>","2",""
"46012","1","2019-02-22 10:25:59","1","246","<machine-learning><rnn><preprocessing><aws>","0",""
"46014","1","2019-02-22 10:33:08","1","827","<neural-network><deep-learning><keras><unsupervised-learning><autoencoder>","1",""
"46017","1","2019-02-22 11:39:36","1","583","<deep-learning><tensorflow><cnn>","1",""
"46019","1","2019-02-22 12:04:47","2","9215","<python><scikit-learn><regression><confusion-matrix>","1","1"
"46020","1","2019-02-22 12:20:21","1","16","<probability><distribution><bayesian-networks>","0","1"
"46022","1","2019-02-22 12:54:59","0","17","<python><optimization><data-science-model>","1",""
"46023","1","2019-02-22 13:13:20","2","160","<lstm><prediction>","1",""
"46027","1","2019-02-22 13:47:18","1","855","<r><dataset><clustering><k-means><rstudio>","1",""
"46031","1","2019-02-22 14:07:23","0","233","<anomaly-detection><outlier>","2",""
"46036","1","2019-02-22 14:54:16","1","29","<classification><feature-selection>","1",""
"46038","1","2019-02-22 15:05:19","3","122","<career><excel>","2",""
"46039","1","2019-02-22 15:07:03","4","231","<anomaly>","2","1"
"46040","1","2019-02-22 15:12:47","1","46","<feature-selection><feature-extraction>","0",""
"46044","1","2019-02-22 16:25:37","2","411","<machine-learning><classification>","1","1"
"46047","1","2019-02-22 16:47:44","1","1666","<machine-learning><deep-learning><keras><tensorflow><machine-learning-model>","0",""
"46049","1","2019-02-22 17:17:48","1","1281","<deep-learning><dataset><image-classification><convolution><accuracy>","1",""
"46050","1","2019-02-22 17:32:52","5","15389","<r><time-series><forecast><data-analysis>","4","4"
"46051","1","2019-02-22 17:39:06","5","1974","<keras><tensorflow>","0",""
"46052","1","2019-02-22 17:53:38","2","228","<scikit-learn><logistic-regression><accuracy><classifier>","2",""
"46053","1","2019-02-22 18:05:34","1","113","<cnn><image-classification><preprocessing><image-recognition>","0",""
